ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento;Lucro_Real;Lucro_Real_1
41047;2024-06-30;16143;9;7;2;50.26;25.24;100.52;18.09;Marketplace;PIX;13.860000000000007;31.949999999999996
41048;2024-12-20;19340;33;6;1;50.44;28.0;50.44;9.08;Site;PIX;13.36;13.36
41049;2025-04-12;9062;33;7;2;51.16;28.66;102.32;18.42;Loja Física;Crédito;8.15999999999999;26.57999999999999
41050;2025-04-17;4282;24;3;2;51.68;32.35;103.36;13.54;Loja Física;Crédito;11.579999999999998;25.11999999999999
41051;2026-04-01;7569;60;5;1;224.5;102.48;224.5;40.41;App;PIX;81.61;81.61
41052;2024-06-10;11146;33;7;1;47.76;25.48;47.76;8.6;Marketplace;PIX;13.679999999999996;13.679999999999996
41053;2024-10-08;16332;24;10;1;54.74;30.59;54.74;0.84;Loja Física;Crédito;23.31;23.31
41054;2025-08-31;3113;13;5;3;362.23;259.29;1086.69;167.45;Site;Crédito;-193.52999999999997;141.3699999999999
41055;2025-01-25;1836;38;10;4;46.71;30.95;186.84;33.63;Marketplace;PIX;-71.48;29.41000000000001
41056;2026-03-03;5576;9;2;2;44.99;26.77;89.98;3.54;Site;Débito;29.360000000000007;32.9
41057;2024-11-22;7891;1;6;1;49.74;26.84;49.74;8.95;App;Crédito;13.950000000000006;13.950000000000006
41058;2024-06-02;4163;45;7;2;150.77;77.02;301.54;54.28;Marketplace;PIX;38.940000000000026;93.22000000000003
41059;2025-12-27;10187;20;2;2;42.67;28.85;85.34;8.21;App;Crédito;11.219999999999999;19.429999999999993
41060;2025-09-17;4269;22;10;3;338.62;286.78;1015.86;182.85;Loja Física;Crédito;-393.02999999999986;-27.329999999999927
41061;2026-02-27;13156;45;8;1;175.64;76.11;175.64;24.85;Marketplace;PIX;74.67999999999999;74.67999999999999
41062;2025-07-28;4299;1;5;7;49.06;28.06;343.42;25.75;App;Crédito;-33.24999999999997;121.25000000000003
41063;2025-11-09;4057;39;8;1;44.59;34.04;44.59;8.03;Loja Física;Débito;2.520000000000003;2.520000000000003
41064;2025-10-04;8848;33;3;4;56.92;28.47;227.68;23.59;Marketplace;Débito;19.439999999999998;90.21000000000001
41065;2025-09-13;16403;45;2;3;149.22;78.49;447.66;80.58;Marketplace;PIX;-29.549999999999955;131.61
41067;2025-10-12;8448;57;5;1;41.99;28.55;41.99;7.56;Marketplace;Débito;5.879999999999999;5.879999999999999
41068;2025-10-21;17513;13;5;1;357.23;253.03;357.23;64.3;App;PIX;39.900000000000006;39.900000000000006
41069;2025-04-14;15232;45;8;2;164.06;72.78;328.12;59.06;Marketplace;Crédito;64.44;123.5
41070;2026-01-27;11063;57;9;3;36.0;29.51;108.0;8.77;Loja Física;Crédito;-6.840000000000003;10.700000000000003
41071;2025-04-05;19042;40;8;3;139.52;97.35;418.56;75.34;Loja Física;Crédito;-99.50999999999993;51.17000000000007
41072;2024-12-15;17940;5;10;3;164.25;89.83;492.75;34.78;Marketplace;PIX;118.91999999999996;188.48000000000002
41073;2026-04-04;8058;46;2;1;378.62;293.26;378.62;68.15;Site;PIX;17.210000000000036;17.210000000000036
41074;2024-08-01;10676;25;10;2;51.3;30.18;102.6;1.48;Site;Crédito;39.28;40.75999999999999
41075;2024-09-06;8290;24;7;2;51.64;31.57;103.28;18.49;Site;Crédito;3.160000000000011;21.650000000000006
41077;2026-05-14;1227;57;7;2;36.79;29.41;73.58;4.99;Marketplace;PIX;4.779999999999994;9.770000000000003
41078;2025-07-10;12610;1;3;1;54.33;25.51;54.33;9.78;Marketplace;PIX;19.039999999999996;19.039999999999996
41080;2024-12-29;13636;1;7;1;55.3;27.5;55.3;3.9;App;Crédito;23.9;23.9
41081;2026-04-17;1179;43;2;3;322.79;298.02;968.37;174.31;Marketplace;PIX;-448.6199999999999;-99.99999999999977
41083;2025-11-19;12958;35;1;2;35.77;25.36;71.54;12.88;Site;Boleto;-4.939999999999998;7.940000000000005
41084;2025-11-04;6702;57;1;1;41.01;31.21;41.01;7.38;Marketplace;Boleto;2.4199999999999946;2.4199999999999946
41085;2025-02-10;19612;25;1;2;50.81;35.93;101.62;13.21;Marketplace;Crédito;3.3400000000000034;16.549999999999997
41088;2025-10-24;7725;24;10;1;54.58;32.79;54.58;9.82;Marketplace;Crédito;11.969999999999999;11.969999999999999
41090;2024-08-18;11106;45;5;2;167.58;72.18;335.16;41.81;Site;PIX;107.18;148.99
41092;2026-04-12;2446;39;8;1;43.78;33.94;43.78;7.88;Site;PIX;1.9600000000000009;1.9600000000000009
41093;2025-11-05;2132;23;6;2;281.26;265.89;562.52;101.25;Marketplace;PIX;-171.76;-70.50999999999999
41094;2026-05-13;19107;57;8;2;36.1;30.54;72.2;13.0;Site;Crédito;-14.879999999999995;-1.8799999999999955
41095;2025-12-21;13818;5;2;2;171.28;91.82;342.56;45.3;App;Crédito;68.32000000000002;113.62
41096;2025-10-11;4116;40;10;2;117.18;88.24;234.36;16.96;Loja Física;Crédito;23.960000000000008;40.920000000000016
41097;2024-06-08;14358;9;8;3;46.25;24.09;138.75;24.98;App;PIX;-8.459999999999994;41.5
41098;2024-07-11;17621;38;6;8;49.96;30.44;399.68;20.47;Site;PIX;-7.599999999999994;135.69000000000003
41099;2025-06-04;17885;33;1;7;55.97;26.78;391.79;27.97;Site;Crédito;8.539999999999992;176.35999999999993
41100;2025-09-22;2768;20;1;3;40.68;33.68;122.04;6.03;Site;Crédito;2.9099999999999966;14.969999999999999
41101;2024-06-18;14862;39;10;1;49.97;34.91;49.97;5.03;App;Crédito;10.030000000000001;10.030000000000001
41102;2025-04-11;18336;31;5;1;208.69;107.4;208.69;12.81;App;Débito;88.47999999999999;88.47999999999999
41105;2026-03-28;8307;38;10;1;45.26;28.2;45.26;8.15;Marketplace;PIX;8.91;8.91
41106;2024-12-31;7843;22;5;2;283.14;276.98;566.28;0.71;Marketplace;PIX;10.899999999999977;11.6099999999999
41107;2026-01-31;9530;57;10;3;40.38;32.27;121.14;11.6;Loja Física;Crédito;-10.469999999999999;12.730000000000018
41108;2024-11-20;15719;46;3;1;379.12;322.69;379.12;68.24;Marketplace;Débito;-11.810000000000002;-11.810000000000002
41111;2026-05-12;19841;38;5;1;51.2;27.27;51.2;9.22;Marketplace;PIX;14.710000000000004;14.710000000000004
41112;2024-12-14;13919;33;4;5;55.92;27.11;279.6;2.79;Marketplace;Crédito;130.10000000000002;141.26
41113;2024-08-22;1081;39;2;3;48.22;29.8;144.66;2.42;Site;Boleto;47.99999999999997;52.84
41114;2026-04-30;10534;38;5;3;47.7;28.42;143.1;25.76;Site;Boleto;-19.439999999999998;32.08000000000001
41115;2025-06-20;5669;57;10;3;37.8;29.55;113.4;20.02;Marketplace;Crédito;-35.31000000000002;4.72999999999999
41116;2025-08-08;19604;24;9;1;51.85;33.15;51.85;9.33;Site;Crédito;9.370000000000005;9.370000000000005
41117;2024-09-16;354;35;8;1;40.03;26.45;40.03;7.21;Marketplace;Boleto;6.370000000000001;6.370000000000001
41118;2025-08-26;2736;45;9;2;152.64;83.01;305.28;34.0;Site;Débito;71.25999999999996;105.25999999999996
41119;2025-08-10;11045;9;9;1;45.36;24.62;45.36;8.16;Marketplace;Boleto;12.580000000000002;12.580000000000002
41120;2025-09-30;7752;40;8;1;128.5;87.8;128.5;22.45;App;Crédito;18.25;18.25
41121;2024-08-02;8764;22;9;3;318.21;317.93;954.63;128.9;Marketplace;PIX;-385.86;-128.06000000000006
41122;2024-06-30;15173;3;4;1;358.17;223.03;358.17;64.47;Site;PIX;70.67000000000004;70.67000000000004
41123;2024-11-07;9904;33;8;7;54.19;24.32;379.33;12.93;Site;PIX;118.57999999999998;196.15999999999997
41124;2025-05-16;12375;1;2;5;47.03;27.79;235.15;3.54;Marketplace;PIX;78.50000000000003;92.66000000000003
41125;2024-10-11;1938;25;9;1;50.92;31.64;50.92;0.65;Marketplace;PIX;18.630000000000003;18.630000000000003
41127;2024-06-09;8087;20;3;2;42.9;28.19;85.8;9.57;Marketplace;Crédito;10.279999999999994;19.849999999999987
41128;2025-05-12;9101;38;6;1;46.38;28.99;46.38;8.35;Site;PIX;9.040000000000003;9.040000000000003
41130;2024-09-22;4751;35;3;2;38.75;23.92;77.5;13.95;App;Débito;1.759999999999998;15.709999999999994
41131;2024-06-14;18518;1;5;3;48.32;24.08;144.96;23.02;Loja Física;Débito;3.660000000000011;49.70000000000002
41132;2025-06-22;7194;20;1;2;40.59;33.77;81.18;13.57;Marketplace;Crédito;-13.5;0.07000000000000739
41133;2025-11-30;10555;9;3;1;43.85;23.51;43.85;7.89;Site;PIX;12.45;12.45
41136;2026-05-16;9862;31;8;1;194.54;104.88;194.54;35.02;Marketplace;Crédito;54.639999999999986;54.639999999999986
41138;2024-10-17;8332;57;6;8;39.65;29.69;317.2;20.1;Site;PIX;-81.12000000000003;59.579999999999956
41139;2024-10-01;8351;60;7;3;226.81;99.43;680.43;122.48;Marketplace;PIX;14.699999999999989;259.66
41140;2026-02-06;1261;57;6;1;40.12;30.2;40.12;7.22;Marketplace;Crédito;2.6999999999999993;2.6999999999999993
41143;2024-07-01;5693;40;10;5;117.97;89.34;589.85;13.02;Marketplace;PIX;78.04999999999995;130.13
41144;2024-07-05;8998;45;1;2;168.82;74.44;337.64;60.78;Site;Crédito;67.19999999999999;127.98000000000002
41145;2026-03-03;9314;25;3;3;53.48;31.99;160.44;1.19;Marketplace;PIX;60.900000000000006;63.28
41146;2025-11-15;11;58;3;1;165.46;76.59;165.46;29.78;Marketplace;Crédito;59.09;59.09
41148;2025-06-03;17048;9;4;1;43.3;27.02;43.3;4.33;App;PIX;11.95;11.95
41149;2026-03-05;17759;16;1;1;242.99;117.25;242.99;43.74;Site;Crédito;82.0;82.0
41150;2024-11-26;6456;35;2;2;36.22;26.33;72.44;13.04;App;Débito;-6.299999999999997;6.740000000000002
41152;2024-07-09;3375;51;6;1;310.18;215.96;310.18;11.22;Site;Crédito;82.99999999999997;82.99999999999997
41153;2024-11-21;19638;9;9;2;44.83;23.69;89.66;0.85;Site;PIX;40.57999999999999;41.43
41154;2026-04-18;4833;40;2;2;121.72;101.16;243.44;43.82;Loja Física;PIX;-46.51999999999998;-2.6999999999999886
41155;2025-03-16;19321;33;9;1;52.06;27.3;52.06;6.93;Site;Boleto;17.830000000000002;17.830000000000002
41156;2024-09-20;2165;57;7;2;38.67;27.01;77.34;0.03;Site;PIX;23.259999999999998;23.29
41157;2026-05-30;14040;57;9;1;36.56;31.68;36.56;6.58;Site;PIX;-1.6999999999999957;-1.6999999999999957
41158;2025-02-10;7025;31;4;2;217.22;106.7;434.44;9.98;Marketplace;Crédito;201.08;211.05999999999997
41160;2024-06-06;16975;24;1;2;52.7;32.04;105.4;13.87;Marketplace;PIX;13.580000000000013;27.450000000000003
41162;2024-07-05;1983;1;7;3;55.11;27.62;165.33;29.76;Marketplace;Crédito;-6.810000000000002;52.709999999999994
41163;2025-03-17;8959;12;7;8;303.77;285.74;2430.16;14.3;Marketplace;Crédito;29.83999999999969;129.9399999999996
41164;2024-06-29;17939;40;2;2;130.78;99.39;261.56;1.98;App;Débito;58.82000000000002;60.79999999999998
41165;2025-12-19;15928;33;10;1;47.62;27.89;47.62;0.73;Site;PIX;19.0;19.0
41166;2024-07-25;4107;47;9;7;256.87;281.27;1798.09;1.93;Marketplace;Crédito;-184.30999999999995;-172.7299999999998
41167;2025-09-30;11244;24;8;1;56.69;28.78;56.69;10.2;App;Crédito;17.709999999999994;17.709999999999994
41168;2024-10-29;17688;40;1;1;136.02;94.11;136.02;24.48;Marketplace;Crédito;17.430000000000007;17.430000000000007
41169;2024-12-14;8461;5;1;4;181.49;88.38;725.96;15.88;Site;Débito;308.9200000000001;356.56000000000006
41170;2024-07-05;16757;20;5;5;40.55;29.85;202.75;36.49;Site;PIX;-128.95000000000002;17.00999999999999
41172;2025-07-24;17687;22;1;2;286.46;301.82;572.92;40.03;Marketplace;Boleto;-110.78000000000003;-70.75
41173;2026-01-19;8458;22;10;3;340.07;289.45;1020.21;183.64;Marketplace;PIX;-399.0599999999999;-31.77999999999986
41174;2025-09-20;4714;35;8;2;35.02;26.71;70.04;6.9;Marketplace;Crédito;2.8200000000000074;9.720000000000006
41179;2026-01-07;7212;12;8;4;295.83;259.33;1183.32;57.87;Site;PIX;-85.48000000000002;88.13000000000011
41180;2024-09-08;10924;45;7;4;163.88;77.62;655.52;117.26;Site;Débito;-124.00000000000006;227.77999999999997
41181;2025-02-12;13803;35;7;1;33.91;26.1;33.91;6.1;Marketplace;PIX;1.7099999999999937;1.7099999999999937
41182;2024-09-05;7856;25;1;3;45.01;35.48;135.03;24.31;Marketplace;Crédito;-44.34;4.280000000000001
41183;2025-09-25;893;38;3;1;50.31;30.0;50.31;3.94;Site;Crédito;16.370000000000005;16.370000000000005
41184;2025-11-25;4415;35;3;3;38.89;25.23;116.67;1.36;App;PIX;36.900000000000006;39.620000000000005
41185;2024-09-12;4900;22;7;1;297.8;318.1;297.8;15.64;Marketplace;Crédito;-35.94;-35.94
41186;2024-06-29;16349;20;2;1;41.55;31.66;41.55;7.48;Site;Débito;2.409999999999993;2.409999999999993
41187;2025-08-19;1044;3;10;3;412.02;255.92;1236.06;31.13;Marketplace;Crédito;374.9100000000001;437.16999999999985
41188;2025-01-30;9220;46;7;2;366.95;308.08;733.9;65.54;Site;Crédito;-13.340000000000032;52.200000000000045
41189;2025-02-24;15082;5;9;2;168.08;86.55;336.16;12.48;Site;Crédito;138.10000000000005;150.58
41190;2024-08-03;14919;58;1;4;153.71;88.74;614.84;23.63;Site;Boleto;165.36000000000007;236.25000000000006
41192;2024-12-02;11720;35;6;1;34.87;27.41;34.87;2.12;Marketplace;PIX;5.34;5.34
41193;2025-12-01;807;33;2;2;51.91;26.49;103.82;18.69;Site;Boleto;13.46;32.15
41194;2025-10-31;1374;47;2;2;301.16;275.88;602.32;44.08;Loja Física;Débito;-37.59999999999991;6.480000000000018
41195;2026-02-07;8467;22;5;1;325.69;305.16;325.69;58.62;Marketplace;Crédito;-38.09000000000003;-38.09000000000003
41197;2025-12-28;3107;23;4;4;323.25;274.84;1293.0;232.74;Site;PIX;-737.3199999999999;-39.09999999999991
41198;2024-08-26;1187;49;6;5;219.91;119.84;1099.55;22.6;Marketplace;Boleto;387.3499999999999;477.75
41199;2026-06-06;14235;45;3;2;157.28;73.63;314.56;51.2;App;Crédito;64.9;116.10000000000002
41200;2025-07-19;11043;38;4;5;44.63;27.01;223.15;3.15;Marketplace;PIX;72.35000000000002;84.94999999999999
41201;2025-03-06;16314;1;4;1;47.15;24.57;47.15;8.49;Site;Crédito;14.089999999999996;14.089999999999996
41202;2024-07-02;3417;39;4;2;48.48;29.83;96.96;2.05;Site;Crédito;33.2;35.25
41203;2025-07-10;15395;5;1;2;173.11;77.38;346.22;45.92;Site;Crédito;99.62000000000003;145.54000000000002
41204;2025-04-27;18796;9;4;7;49.01;24.21;343.07;4.88;Marketplace;Crédito;139.43999999999997;168.72
41205;2024-09-20;2772;9;4;1;51.49;22.66;51.49;3.53;App;PIX;25.3;25.3
41206;2024-06-04;3019;51;6;2;284.27;241.06;568.54;29.31;Marketplace;Crédito;27.799999999999955;57.110000000000014
41207;2026-03-03;13124;38;9;1;48.05;28.71;48.05;7.3;Site;PIX;12.04;12.04
41208;2026-05-14;18449;40;10;1;117.95;88.29;117.95;6.89;App;PIX;22.769999999999996;22.769999999999996
41209;2025-08-28;4722;1;6;4;49.68;27.93;198.72;0.28;Site;PIX;85.88;86.72
41210;2024-09-27;15323;20;6;1;40.97;32.94;40.97;7.37;Marketplace;PIX;0.6600000000000037;0.6600000000000037
41212;2025-08-30;5632;20;7;1;43.9;30.09;43.9;7.9;Marketplace;Crédito;5.91;5.91
41213;2025-01-14;1593;38;1;7;47.97;30.95;335.79;7.31;Loja Física;PIX;67.97;111.82999999999996
41214;2025-02-12;17483;5;8;1;154.4;90.68;154.4;24.26;Marketplace;Crédito;39.46000000000001;39.46000000000001
41215;2025-03-04;6782;9;1;4;51.39;23.7;205.56;7.26;Marketplace;PIX;81.72000000000001;103.50000000000001
41216;2024-09-11;17875;40;9;5;133.1;87.27;665.5;27.89;Marketplace;Crédito;89.69999999999999;201.26000000000005
41217;2025-07-11;2498;33;4;3;47.17;25.5;141.51;10.2;Marketplace;Crédito;34.41;54.81
41218;2024-09-11;14716;24;9;1;56.37;30.91;56.37;8.34;Marketplace;Boleto;17.12;17.12
41220;2024-05-24;13565;5;9;1;150.3;89.06;150.3;10.74;Loja Física;Crédito;50.5;50.5
41221;2025-01-13;5277;33;6;1;54.5;28.26;54.5;9.81;App;PIX;16.429999999999996;16.429999999999996
41222;2024-11-01;4606;43;9;5;341.71;259.62;1708.55;68.2;Marketplace;Crédito;69.45000000000005;342.25
41223;2026-06-02;16665;40;4;3;134.47;90.83;403.41;7.87;Marketplace;Crédito;107.30999999999995;123.04999999999995
41224;2024-11-07;3031;40;3;2;116.67;99.31;233.34;14.24;Site;PIX;6.240000000000009;20.47999999999999
41225;2025-08-31;10906;46;3;8;322.21;292.82;2577.68;56.57;Marketplace;Crédito;-217.44000000000005;178.54999999999973
41227;2026-05-02;3578;38;2;2;49.0;28.62;98.0;0.62;Site;PIX;39.52;40.13999999999999
41228;2025-12-13;19472;39;6;2;45.13;30.4;90.26;16.25;Site;Crédito;-3.039999999999992;13.210000000000008
41229;2024-09-30;2537;23;9;2;307.05;253.93;614.1;0.46;Site;Crédito;105.32000000000005;105.77999999999997
41231;2025-01-20;10150;24;8;2;51.95;27.47;103.9;10.54;Marketplace;PIX;27.88000000000001;38.420000000000016
41232;2026-01-15;4347;47;8;2;281.75;279.8;563.5;61.26;Marketplace;Boleto;-118.62;-57.360000000000014
41233;2024-11-28;4920;9;1;1;44.75;25.9;44.75;8.06;Marketplace;PIX;10.79;10.79
41235;2025-01-22;15182;58;1;1;152.08;84.54;152.08;27.37;Site;PIX;40.17;40.17
41236;2025-09-24;11667;9;9;1;49.88;22.56;49.88;1.77;App;PIX;25.55;25.55
41237;2025-06-29;17147;33;3;2;51.57;25.61;103.14;1.01;Marketplace;PIX;49.900000000000006;50.91
41238;2025-02-11;15688;24;1;1;55.24;31.56;55.24;8.57;Site;PIX;15.110000000000003;15.110000000000003
41239;2024-10-11;4328;39;8;2;50.31;33.54;100.62;7.77;Marketplace;PIX;18.000000000000014;25.77000000000001
41240;2025-03-22;7648;20;7;1;40.65;34.1;40.65;7.32;Site;Crédito;-0.7700000000000031;-0.7700000000000031
41241;2026-04-04;15735;38;2;4;45.72;29.73;182.88;4.17;App;Débito;47.27999999999999;59.790000000000006
41242;2025-11-04;11019;58;7;1;168.49;91.03;168.49;30.33;App;PIX;47.130000000000024;47.130000000000024
41243;2024-06-22;16423;43;5;1;307.86;284.93;307.86;55.41;Loja Física;Crédito;-32.47999999999999;-32.47999999999999
41244;2024-06-15;9596;24;7;2;52.29;32.16;104.58;18.82;Loja Física;Crédito;2.6200000000000045;21.439999999999998
41245;2025-03-16;19101;33;10;2;56.1;24.96;112.2;20.2;App;PIX;21.88000000000001;42.08
41246;2025-04-16;2651;40;7;3;134.35;90.91;403.05;72.55;Marketplace;PIX;-87.33000000000004;57.769999999999925
41247;2026-05-04;687;5;2;3;163.51;84.67;490.53;26.32;Marketplace;Débito;157.56;210.2
41248;2025-05-04;12302;5;2;3;161.01;90.34;483.03;16.4;Site;PIX;162.80999999999995;195.61
41249;2025-04-16;13382;24;7;2;47.94;32.02;95.88;17.26;Loja Física;Crédito;-2.680000000000014;14.579999999999984
41250;2025-08-01;8858;39;3;2;48.61;33.7;97.22;3.89;Marketplace;Boleto;22.039999999999992;25.929999999999993
41251;2025-06-06;10102;20;4;2;43.55;32.4;87.1;15.68;Marketplace;PIX;-9.060000000000002;6.61999999999999
41252;2025-11-11;7860;25;7;1;50.55;29.71;50.55;9.1;Loja Física;PIX;11.739999999999995;11.739999999999995
41253;2025-07-12;8599;39;2;1;51.87;32.35;51.87;9.34;Marketplace;Crédito;10.18;10.18
41254;2025-03-21;2568;38;2;4;49.97;31.68;199.88;19.23;Site;Boleto;-3.760000000000005;53.93000000000001
41255;2024-12-13;7988;20;9;1;48.03;31.17;48.03;8.65;App;PIX;8.21;8.21
41256;2025-04-13;16152;1;1;5;53.39;26.1;266.95;3.31;App;PIX;119.89999999999998;133.14
41257;2025-03-10;19814;34;3;1;417.88;362.86;417.88;0.13;App;Crédito;54.889999999999986;54.889999999999986
41258;2025-06-28;12670;24;10;2;52.01;28.66;104.02;17.33;App;Débito;12.04;29.369999999999997
41259;2024-11-07;7847;38;4;5;46.54;28.06;232.7;11.02;Site;Crédito;37.29999999999998;81.38
41260;2026-04-25;16172;9;5;2;51.93;24.41;103.86;18.69;Marketplace;Boleto;17.65999999999999;36.35
41261;2025-06-02;35;22;3;4;304.84;321.13;1219.36;22.83;Site;Crédito;-156.48000000000002;-87.99000000000001
41262;2025-06-09;18473;20;9;2;43.59;32.18;87.18;15.69;App;PIX;-8.559999999999988;7.13000000000001
41263;2025-12-10;8326;49;5;2;232.37;120.72;464.74;83.65;Marketplace;PIX;56.0;139.65000000000003
41264;2026-05-26;18700;38;7;1;47.66;28.36;47.66;8.58;Marketplace;PIX;10.719999999999999;10.719999999999999
41266;2025-12-22;5354;38;9;1;44.19;27.08;44.19;7.95;Site;PIX;9.159999999999997;9.159999999999997
41268;2026-04-24;3153;23;3;1;281.72;275.15;281.72;16.2;App;PIX;-9.629999999999939;-9.629999999999939
41269;2024-12-31;1531;20;4;3;48.89;29.48;146.67;19.18;Marketplace;Crédito;0.6899999999999977;39.05000000000001
41270;2025-07-07;1526;35;8;1;33.92;23.85;33.92;6.11;Marketplace;Boleto;3.960000000000001;3.960000000000001
41271;2025-03-30;8140;25;1;4;48.37;34.81;193.48;6.28;Marketplace;Crédito;29.119999999999976;47.95999999999998
41272;2024-10-27;12495;49;9;1;227.04;128.2;227.04;40.87;Site;Crédito;57.97;57.97
41274;2026-01-15;2288;35;4;1;34.27;26.83;34.27;6.17;Marketplace;Crédito;1.2700000000000031;1.2700000000000031
41276;2024-08-07;6229;9;9;2;48.08;24.82;96.16;5.5;App;Crédito;35.519999999999996;41.019999999999996
41277;2025-08-07;4580;3;3;2;349.99;248.13;699.98;85.71;App;Crédito;32.30000000000007;118.00999999999999
41278;2026-03-28;4103;57;4;4;37.71;31.32;150.84;9.1;Site;PIX;-10.840000000000003;16.460000000000008
41279;2025-10-28;999999;2;1;3;333.8;300.25;1001.4;49.74;App;PIX;-48.569999999999936;50.91000000000008
41281;2026-03-15;19233;58;10;1;168.75;80.35;168.75;30.38;Loja Física;Débito;58.02000000000001;58.02000000000001
41282;2024-12-13;7444;38;5;1;50.82;32.84;50.82;9.15;Marketplace;PIX;8.829999999999998;8.829999999999998
41283;2024-06-24;15627;60;8;3;232.06;116.41;696.18;31.23;Marketplace;PIX;253.26;315.72
41284;2026-01-03;2830;20;1;1;45.65;31.25;45.65;8.22;Marketplace;Crédito;6.18;6.18
41285;2024-08-25;9112;43;1;1;348.7;291.65;348.7;62.77;Loja Física;Débito;-5.71999999999997;-5.71999999999997
41286;2024-10-21;7313;9;3;1;50.81;23.77;50.81;9.15;Site;Crédito;17.890000000000004;17.890000000000004
41287;2025-05-10;10202;1;9;1;56.67;28.27;56.67;10.2;Site;Crédito;18.2;18.2
41288;2025-09-24;19786;12;9;1;287.73;263.24;287.73;51.79;Site;PIX;-27.299999999999983;-27.299999999999983
41289;2025-06-15;11333;3;1;1;408.51;218.45;408.51;73.53;App;PIX;116.53000000000003;116.53000000000003
41290;2026-04-17;19301;39;4;3;46.58;32.46;139.74;15.45;Loja Física;Débito;-3.989999999999995;26.91000000000001
41291;2025-06-15;11527;24;8;1;52.22;27.74;52.22;1.33;Site;PIX;23.150000000000002;23.150000000000002
41292;2026-02-13;1365;34;2;2;442.11;369.26;884.22;159.16;App;Crédito;-172.6199999999999;-13.459999999999923
41293;2025-05-09;14683;38;4;2;49.99;29.45;99.98;8.42;Marketplace;PIX;24.240000000000002;32.660000000000004
41294;2024-07-03;15424;3;7;4;351.09;243.52;1404.36;136.68;Site;Crédito;-116.44000000000017;293.5999999999998
41295;2025-02-14;16774;40;7;1;141.05;97.72;141.05;25.39;App;Débito;17.940000000000012;17.940000000000012
41296;2026-04-07;10774;39;5;7;48.64;35.01;340.48;2.92;App;Crédito;74.96999999999997;92.49000000000001
41297;2025-11-21;8107;39;7;2;51.87;30.15;103.74;12.62;Site;Crédito;18.200000000000003;30.819999999999993
